"name","id"
"Fosinopril","dr:D07992"
"Fosinopril and hydrochlorothiazide","dr:D10280"
"Fosinopril sodium","dr:D00622"
"Fosinopril sodium and hydrochlorothiazide","dr:D10280"
"Fosinoprilat","dr:D03772"
"Foslinanib","dr:D11639"
"Fosmanogepix","dr:D11694"
"Fosmetpantotenate","dr:D10934"
"Fosmicin","dr:D02187"
"Fosmicin S","dr:D02188"
"Fosnetupitant","dr:D11065"
"Fosnetupitant chloride hydrochloride","dr:D11370"
"Fosphenytoin","dr:D07993"
"Fosphenytoin sodium","dr:D02096"
"Fosphenytoin sodium hydrate","dr:D07595"
"Fospirate","dr:D04256"
"Fospropofol disodium","dr:D04257"
"Fosquidone","dr:D04258"
"Fosravuconazole L-lysine ethanolate","dr:D10762"
"Fosrenol","dr:D04667"
"Fossilized mammal bones","dr:D06799"
"Fostamatinib","dr:D09347"
"Fostamatinib disodium","dr:D09348"
"Fostamatinib disodium hexahydrate","dr:D09348"
"Fosteabine sodium monohydrate","dr:D03046"
"Fostedil","dr:D04260"
"Fostemsavir","dr:D10707"
"Fostemsavir tromethamine","dr:D10708"
"Fostoin","dr:D07595"
"Fostriecin sodium","dr:D04262"
"Fosveset","dr:D04263"
"Fotemustine","dr:D07255"
"Fovepta","dr:D04431"
"fowlpox virus","dr:D08918"
"FP 83","dr:D01475"
"FR 120480","dr:D01858"
"Fradiomycin","dr:D08260"
"Fradiomycin B","dr:D05140"
"Fradiomycin celludent","dr:D04867"
"fradiomycin sulfate","dr:D04699"
"Fradiomycin sulfate","dr:D01618"
"Fradiomycin sulfate and betamethasone sodium phosphate","dr:D04246"
"Fradiomycin sulfate and betamethasone valerate","dr:D04796"
"Fradiomycin sulfate and fluocinolone acetonide","dr:D04795"
"fradiomycin sulfate and gramicidin","dr:D04771"
"Fradiomycin sulfate and hydrocortisone acetate","dr:D04867"
"Fradiomycin sulfate and methylprednisolone","dr:D04250"
"fradiomycin sulfate and prednisolone","dr:D04753"
"Fradiomycin sulfate and prednisolone","dr:D04769"
"Fradiomycin sulfate and trypsin","dr:D04756"
"Fragmin","dr:D03353"
"Framycetin","dr:D05140"
"Framycetin sulfate","dr:D07994"
"Francetin T","dr:D04756"
"Fre-Sol","dr:D07956"
"Freedox","dr:D01930"
"Freeze-dried","dr:D08778"
"Freeze-dried BCG vaccine","dr:D06466"
"Freeze-dried botulism antitoxin","dr:D05368"
"Freeze-dried botulisum antitoxin","dr:D11173"
"freeze-dried concentrated","dr:D08780"
"Freeze-dried diphtheria antitoxin","dr:D03925"
"Freeze-dried gas gangrene antitoxin","dr:D05187"
"Freeze-dried habu antivenom","dr:D05317"
"Freeze-dried human anti-D  immunoglobulin","dr:D08789"
"Freeze-dried human anti-HBs immunoglobulin","dr:D08790"
"Freeze-dried human anti-tetanus immunoglobulin","dr:D08791"
"Freeze-dried human blood-coagulation factor IX","dr:D08797"
"Freeze-dried human blood-coagulation factor VIII","dr:D08798"
"Freeze-dried human fibrinogen","dr:D08792"
"Freeze-dried inactivated tissue cluture hepatitis A vaccine","dr:D08778"
"Freeze-dried inactivated tissue culture ravies vaccine","dr:D05248"
"Freeze-dried ion-exchange-resin treated human normal immunoglobulin","dr:D08785"
"Freeze-dried japanese encephalitis vaccine","dr:D05313"
"Freeze-dried live attenuated measles vaccine","dr:D04866"
"Freeze-dried live attenuated measles-rubella combined vaccine","dr:D08804"
"Freeze-dried live attenuated mumps vaccine","dr:D05089"
"Freeze-dried live attenuated rubella vaccine","dr:D06512"
"Freeze-dried live attenuated varicella vaccine","dr:D08777"
"Freeze-dried mamushi antivenom","dr:D05372"
"Freeze-dried pepsin treated human normal immunoglobulin","dr:D08787"
"Freeze-dried pH4 treated human normal immunoglobulin","dr:D08784"
"Freeze-dried polyethylene glycol treated human normal immunoglobulin","dr:D08788"
"Freeze-dried recombinant herpes zoster vaccine","dr:D11562"
"Freeze-dried smallpox vaccine","dr:D06510"
"Freeze-dried smallpox vaccine prepared in cell culture","dr:D06511"
"Freeze-dried sulfonated human normal immunoglobulin","dr:D08786"
"Freeze-dried tetanus antitoxin","dr:D06513"
"Fremanezumab","dr:D11055"
"Fremanezumab-vfrm","dr:D11055"
"Frentizole","dr:D00159"
"Freon 11","dr:D06220"
"Fresh frozen plasma","dr:D08820"
"Fresh frozen plasma -leukocytes reduced","dr:D08820"
"Fresh-frozen human plasma","dr:D08820"
"Fresolimumab","dr:D09620"
"Fritillaria bulb","dr:D06774"
"FRM","dr:D05140"
"Frosemide sodium","dr:D07999"
"Frova","dr:D04264"
"Frovatriptan","dr:D07997"
"Frovatriptan succinate","dr:D04264"
"Frovatriptan succinate hydrate","dr:D04264"
"Frovocimab","dr:D11398"
"Frozen thawed red cell","dr:D08818"
"Frozen thawed red cell  -leukocytes reduced","dr:D08818"
"Fructon","dr:D00114"
"Fructose","dr:D00114"
"Frunevetmab","dr:D10935"
"Frusemide","dr:D00331"
"Ftalofyne","dr:D05468"
"Fuchsin","dr:D03678"
"Fucidin","dr:D08000"
"Fucidin leo","dr:D00213"
"Fucithalmic","dr:D08003"
"Fudosteine","dr:D01845"
"FUDR","dr:D04197"
"Fukankinshokisan","dr:D09072"
"Fulgium","dr:D07517"
"fully hydrogenated","dr:D09373"
"fully hydrogenated superglycerinated","dr:D09374"
"Fulranumab","dr:D09907"
"Fulvestrant","dr:D01161"
"Fulyzaq","dr:D03605"
"Fumaric acid","dr:D02308"
"Fumoxicillin","dr:D04270"
"Funapide","dr:D11156"
"Fungal Terminator","dr:D08359"
"Fungchromin","dr:D01829"
"Fungimycin","dr:D04272"
"Fungizone","dr:D00203"
"Funguard","dr:D02465"
"Furacin","dr:D00862"
"Furadantin","dr:D00439"
"Furagin","dr:D07998"
"Furalazine","dr:D02511"
"Furaltadone","dr:D02510"
"Furanace","dr:D02513"
"Furaprofen","dr:D04273"
"Furazabol","dr:D01158"
"Furazidin","dr:D07998"
"Furazolidone","dr:D00830"
"Furazolium chloride","dr:D04274"
"Furazolium tartrate","dr:D04275"
"Furegrelate sodium","dr:D04276"
"Furobufen","dr:D04277"
"Furodazole","dr:D04278"
"Furodazole anhydrous","dr:D04278"
"Furomine","dr:D04279"
"Furosemide","dr:D00331"
"Furosemide diethanolamine salt","dr:D08001"
"Furosemide diolamine","dr:D08001"
"Furoxone","dr:D00830"
"Furozin","dr:D01175"
"Fursalan","dr:D04280"
"Fursultiamine","dr:D03319"
"fursultiamine hydrochloride","dr:D04919"
"Fursultiamine hydrochloride","dr:D03321"
"fursultiamine hydrochloride and riboflavin","dr:D08829"
"Furtulon","dr:D01309"
"Furylfuramide","dr:D02528"
"Fusafungine","dr:D08002"
"Fusidate sodium","dr:D00213"
"Fusidic acid","dr:D04281"
"Fusidic acid diolamine","dr:D08000"
"Fusidic acid hemihydrate","dr:D08003"
"Fusilev","dr:D04715"
"Fuzeon","dr:D02499"
"Fycompa","dr:D08964"
"G-25766","dr:D07135"
"G-lasta","dr:D06889"
"G-Strophanthin","dr:D00112"
"Ga 68 Dotatoc","dr:D11651"
"Gabapentin","dr:D00332"
"Gabapentin enacarbil","dr:D09539"
"Gabbrostim","dr:D02806"
"Gabexate","dr:D08004"
"Gabexate mesilate","dr:D01672"
"Gabexate mesylate","dr:D01672"
"Gabitril","dr:D02097"
"Gaboxadol","dr:D04282"
"Gabren","dr:D05621"
"Gadavist","dr:D07420"
"Gadobenate dimeglumine","dr:D04283"
"Gadobenic acid","dr:D08018"
"Gadobutrol","dr:D07420"
"Gadodiamide","dr:D04284"
"Gadodiamide hydrate","dr:D01645"
"Gadofosveset","dr:D08005"
"Gadofosveset trisodium","dr:D04286"
"Gadopentetate dimeglumine","dr:D01707"
"Gadopentetic acid","dr:D08006"
"Gadoterate meglumine","dr:D03355"
"Gadoteric acid","dr:D08007"
"Gadoteridol","dr:D01137"
"Gadoversetamide","dr:D01646"
"Gadoxanum","dr:D04287"
"Gadoxetate disodium","dr:D04288"
"Gadoxetate sodium","dr:D04288"
"Gadoxetic acid","dr:D08008"
"Gadozelite","dr:D04290"
"Gaiyo","dr:D06894"
"Galactose","dr:D04291"
"Galactose and palmitic acid","dr:D03935"
"Galactosyl human serum albumin diethylenetriamine pentaacetic acid technetium","dr:D08759"
"Galafold","dr:D05031"
"Galageenan","dr:D08926"
"Galantamine","dr:D04292"
"Galantamine hydrobromide","dr:D02173"
"Galasomite","dr:D04293"
"Galcanezumab","dr:D10936"
"Galcanezumab-gnlm","dr:D10936"
"Galdansetron hydrochloride","dr:D04294"
"Galeterone","dr:D10125"
"Galgenprostucel-L","dr:D10010"
"Galinpepimut-S","dr:D10937"
"Galiximab","dr:D04295"
"Gallamine triethiodide","dr:D02292"
"Gallium  citrate","dr:D01936"
"Gallium  citrate injection","dr:D01936"
"Gallium citrate Ga 67","dr:D01936"
"Gallium nitrate","dr:D00940"
"Gallopamil","dr:D08009"
"Gallopamil hydrochloride","dr:D01969"
"Galsulfase","dr:D06565"
"Galunisertib","dr:D10437"
"Galvus","dr:D07080"
"Galzin","dr:D06408"
"Gambir","dr:D06679"
"Gamfexine","dr:D04298"
"Gamibir","dr:D06679"
"Gamifant","dr:D11120"
"Gamithromycin","dr:D06598"
"Gamma globulin","dr:D06458"
"gamma Oryzanol","dr:D01221"
"gamma-Amino-beta-hydroxybutyric acid","dr:D00174"
"gamma-Aminobutyric acid","dr:D00058"
"Gammagard","dr:D08785"
"Gammalon","dr:D00058"
"Gamolenic acid","dr:D07213"
"Ganaton","dr:D02729"
"Ganaxolone","dr:D04300"
"Ganciclovir","dr:D00333"
"Ganciclovir sodium","dr:D04301"
"Gancotamab","dr:D11284"
"Gandotinib","dr:D10365"
"Ganetespib","dr:D10126"
"Ganfort","dr:D10840"
"Ganirelix","dr:D08010"
"Ganirelix acetate","dr:D04302"
"Ganirelix acetate injection","dr:D04302"
"Ganirest","dr:D04302"
"Ganite","dr:D00940"
"Ganitumab","dr:D09908"
"Gantacurium chloride","dr:D04303"
"Gantanol","dr:D00447"
"Gantenerumab","dr:D09713"
"Gantrisin","dr:D00450"
"Garamycin","dr:D01063"
"Gardasil","dr:D10192"
"Gardenia fruit","dr:D06731"
"Garenoxacin mesilate hydrate","dr:D02540"
"Garenoxacin mesylate","dr:D02540"
"Garetosmab","dr:D11443"
"Garnocestim","dr:D04304"
"Garomefrin hydrochloride","dr:D09784"
"Garomefrine hydrochloride","dr:D09784"
"Gas gangrene antitoxin","dr:D05187"
"Gas-X","dr:D05841"
"Gaslon N","dr:D01658"
"Gasmotin","dr:D01994"
"Gastrast","dr:D03901"
"Gastrocrom","dr:D00526"
"Gastrodia tuber","dr:D06765"
"Gastrom","dr:D01991"
"Gastromark","dr:D04175"
"Gastrophyllin-A","dr:D01600"
"Gastropylore","dr:D08824"
"Gastrozepin","dr:D05276"
"Gataparsen","dr:D09909"
"Gataparsen sodium","dr:D09910"
"Gatiflo","dr:D00589"
"Gatifloxacin","dr:D00589"
"Gatifloxacin anhydrous","dr:D08011"
"Gatifloxacin hydrate","dr:D00589"
"Gattex","dr:D06053"
"Gaudil","dr:D08491"
"gauze","dr:D03054"
"Gauze","dr:D04305"
"Gavestinel","dr:D04308"
"Gazyva","dr:D09321"
"Gedatolisib","dr:D10635"
"Gedivumab","dr:D11381"
"Gedocarnil","dr:D07319"
"Gefanil","dr:D01529"
"Gefapixant","dr:D11349"
"Gefapixant citrate","dr:D11693"
"Gefarnate","dr:D01529"
"Gefitinib","dr:D01977"
"Gelathrombin","dr:D09811"
"Gelatin","dr:D00115"
"Gelatin film","dr:D06428"
"Gelatin sponge","dr:D06429"
"Gelfilm","dr:D00115"
"Gelfoam","dr:D06429"
"Gellan gum","dr:D08927"
"Gelnique","dr:D00722"
"Gemcabene calcium","dr:D04309"
"Gemcadiol","dr:D04310"
"Gemcitabine","dr:D02368"
"Gemcitabine elaidate","dr:D10222"
"Gemcitabine hydrochloride","dr:D01155"
"Gemeprost","dr:D02073"
"Gemfibrozil","dr:D00334"
"Gemifloxacin","dr:D08012"
"Gemifloxacin mesylate","dr:D02471"
"Gemigliptin","dr:D10502"
"Gemonil","dr:D01382"
"Gemopatrilat","dr:D04312"
"Gemtuzumab","dr:D03259"
"Gemtuzumab ozogamicin","dr:D03259"
"Gemzar","dr:D01155"
"Gen-Buspirone","dr:D07593"
"Genabiline","dr:D08178"
"Genapax","dr:D01046"
"Genasense","dr:D05216"
"Genatropine hydrochloride","dr:D03011"
"Genesa","dr:D02976"
"Gengraf","dr:D00184"
"Genistein","dr:D11680"
"Gentacin","dr:D01063"
"Gentamicin","dr:D08013"
"Gentamicin sulfate","dr:D01063"
"gentian","dr:D08706"
"Gentian","dr:D06716"
"Gentian violet","dr:D01046"
"Gentiana macrophylla root","dr:D10233"
"Gentianae macrophyllae radix","dr:D10233"
"Gentianae scabrae radix","dr:D06800"
"Gentisic acid ethanolamide","dr:D04407"
"Gentran 75","dr:D06541"
"Genvoya","dr:D10755"
"Geocillin","dr:D01283"
"Geodon","dr:D01939"
"Geopen","dr:D02190"
"Gepefrine","dr:D07150"
"Gepirone hydrochloride","dr:D04314"
"Gepotidacin","dr:D10878"
"Gepotidacin mesylate","dr:D10879"
"Geranium","dr:D04360"
"Geranium herb","dr:D04360"
"Geref","dr:D02117"
"Gerenia fruit","dr:D06731"
"German chamomile flower","dr:D09212"
"Germinated barley","dr:D06910"
"Gerodorm","dr:D07328"
"Geschwur","dr:D04366"
"Gestaclone","dr:D04315"
"Gestageno","dr:D08053"
"Gestodene","dr:D04316"
"Gestonorone caproate","dr:D01159"
"Gestrinone","dr:D04317"
"Gevokizumab","dr:D09911"
"Gevotroline hydrochloride","dr:D02663"
"GFLX","dr:D00589"
"GHRP","dr:D02040"
"Giapreza","dr:D11142"
"Giardiasis","dr:D02548"
"Gilenya","dr:D04187"
"Gilotrif","dr:D09733"
"Gilteritinib","dr:D10709"
"Gilteritinib fumarate","dr:D10800"
"Gimeracil","dr:D01846"
"gimeracil and oteracil potassium","dr:D06399"
"Giminabant","dr:D10314"
"Gimsilumab","dr:D11121"
"Ginger","dr:D06744"
"ginger and sodium bicarbonate","dr:D08706"
"Gingimed","dr:D05919"
"Ginseng","dr:D06772"
"Giotrif","dr:D09733"
"Giractide","dr:D09937"
"Giractide acetate","dr:D09801"
"Girentuximab","dr:D09593"
"Giripladib","dr:D06600"
"Gisadenafil","dr:D09621"
"Gisadenafil besylate","dr:D09622"
"Gitoformate","dr:D07147"
"Givlaari","dr:D11708"
"Givosiran","dr:D11702"
"Givosiran sodium","dr:D11708"
"glacial","dr:D00010"
"Glacial acetic acid","dr:D00010"
"Glafenine","dr:D01351"
"Glamox","dr:D08066"
"Glanatec","dr:D10463"
"Glasdegib","dr:D10636"
"Glasdegib maleate","dr:D11107"
"Glatiramer acetate","dr:D04318"
"Glaucine","dr:D08014"
"Glaucine hydrobromide","dr:D08019"
"Glaucostat","dr:D02750"
"Glauvent","dr:D08019"
"Glaze","dr:D04319"
"Glecaprevir","dr:D10814"
"Glecaprevir and pibrentasvir","dr:D11014"
"Glecaprevir hydrate","dr:D10815"
"Gleevec","dr:D01441"
"Glehnia root","dr:D06777"
"Glehniae radix","dr:D06777"
"Glemanserin","dr:D04320"
"Glembatumumab","dr:D09623"
"Glembatumumab vedotin","dr:D09912"
"Gleolan","dr:D02908"
"Gleostine","dr:D00363"
"Glepaglutide","dr:D11337"
"Gleptoferron","dr:D04321"
"Glesatinib","dr:D11136"
"Gliadel","dr:D00254"
"Gliamilide","dr:D04322"
"Gliatilin","dr:D07349"
"Glibenclamide","dr:D00336"
"Glibenclamide and metformin hydrochloride","dr:D10266"
"Glibornuride","dr:D02427"
"Glicetanile sodium","dr:D02432"
"Gliclazide","dr:D01599"
"Gliflumide","dr:D02431"
"Glimepiride","dr:D00593"
"Glimepiride and rosiglitazone maleate","dr:D10251"
"Glimicron","dr:D01599"
"Glionix","dr:D09372"
"Glipizide","dr:D00335"
"Glipizide and metformin hydrochloride","dr:D10265"
"Gliptide","dr:D08546"
"Gliquidone","dr:D02430"
"Glisentide","dr:D02428"
"Glisolamide","dr:D02429"
"Glisoxepide","dr:D07118"
"Glivec","dr:D01441"
"Globulin","dr:D06458"
"Glofil-125","dr:D04595"
"Glovenin-I","dr:D08788"
"Gloxazone","dr:D04327"
"Gloximonam","dr:D04328"
"Glubes","dr:D10160"
"Glucagen","dr:D02118"
"Glucagon","dr:D00116"
"Glucagon hydrochloride","dr:D02118"
"Glucagon monohydrochloride","dr:D02118"
"Glucametacin","dr:D08021"
"Glucametan","dr:D08021"
"Glucantime","dr:D02491"
"Glucaron","dr:D01805"
"Glucarpidase","dr:D10260"
"Gluceptate sodium","dr:D04330"
"Gluconolactone","dr:D04332"
"Gluconsan-K","dr:D01298"
"Glucophage","dr:D00944"
"Glucosamine","dr:D04334"
"Glucosamine hydrochloride","dr:D08022"
"Glucosamine sulfate","dr:D08023"
"Glucose","dr:D00009"
"Glucose and inorganic salt","dr:D04109"
"glucose and potassium phosphate","dr:D08741"
"glucose and sodium chloride","dr:D08743"
"Glucose hydrate","dr:D02325"
"Glucose oxidase","dr:D10011"
"Glucose-40","dr:D04337"
"Glucosulfone","dr:D02520"
"Glucosulfone sodium","dr:D02520"
"Glucotrol","dr:D00335"
"Glucovance","dr:D10266"
"Glucurolactone","dr:D01800"
"Glucuronamide","dr:D01791"
"Glucuronolactone","dr:D01800"
"Gludiase","dr:D01210"
"Glufanide disodium","dr:D05235"
"Glufast","dr:D01854"
"Glumal","dr:D01660"
"Glurenorm","dr:D02430"
"Glutamic acid","dr:D00007"
"Glutamic acid hydrochloride","dr:D07539"
"Glutamine","dr:D00015"
"Glutaral","dr:D01120"
"Glutathione","dr:D00014"
"Glutathione sodium salt","dr:D08025"
"Glutethimide","dr:D00532"
"Glutril","dr:D02427"
"Glybera","dr:D10843"
"Glyburide","dr:D00336"
"Glyburide and metformin hydrochloride","dr:D10266"
"Glybuthiazol","dr:D02462"
"Glybuthiazole","dr:D02462"
"Glybuzole","dr:D01210"
"Glyceol","dr:D04285"
"Glycerin","dr:D00028"
"Glycerin and potash solution","dr:D04809"
"Glycerol","dr:D00028"
"Glycerol phenylbutyrate","dr:D10127"
"Glyceryl behenate","dr:D04350"
"Glyceryl monostearate","dr:D01947"
"Glyceryl trinitrate","dr:D00515"
"Glyceryl tristearate","dr:D10637"
"Glycine","dr:D00011"
"glycine and DL-methionine","dr:D04993"
"glycine and L-cysteine hydrochloride","dr:D04990"
"Glyclopyramide","dr:D01799"
"Glycobiarsol","dr:D07358"
"Glycol distearate","dr:D04353"
"glycol salicylate","dr:D08717"
"Glycol salicylate","dr:D01557"
"glycol salicylate and nonanoic acid vanillylamide","dr:D08724"
"Glycol salicylate and nonanoic acid vanillylamide","dr:D08730"
"Glycopyrrolate","dr:D00540"
"Glycopyrrolate and formoterol","dr:D11036"
"glycopyrrolate and formoterol fumarate","dr:D11584"
"Glycopyrronium","dr:D10938"
"Glycopyrronium bromide","dr:D00540"
"glycopyrronium bromide and formoterol fumarate","dr:D11584"
"Glycopyrronium bromide and indacaterol maleate","dr:D10505"
"Glycopyrronium tosylate","dr:D10939"
"Glycopyrronium tosylate monohydrate","dr:D10939"
"Glycyclamide","dr:D02426"
"Glycyron","dr:D04993"
"Glycyron No.1","dr:D04987"
"Glycyrrhetinic acid","dr:D00156"
"glycyrrhetinic acid and methyl salicylate","dr:D08716"
"Glycyrrhiza","dr:D04365"
"glycyrrhiza and senna leaf","dr:D08710"
"glycyrrhiza extract","dr:D08697"
"Glycyrrhiza extract","dr:D06811"
"Glycyrrhizae radix","dr:D04365"
"Glycyrrhizae radix praeparata","dr:D04365"
"Glycyrrhizic acid","dr:D00157"
"Glycyrrhizin","dr:D00157"
"Glycyrrhizinate dipotassium","dr:D02264"
"Glydanile","dr:D02432"
"Glyhexamide","dr:D04354"
"Glymesason","dr:D08733"
"Glymidine sodium","dr:D01356"
"Glymor","dr:D01521"
"Glynase","dr:D00336"
"Glyoctamide","dr:D04355"
"Glyparamide","dr:D04356"
"Glypas C","dr:D08732"
"Glypentide","dr:D02428"
"Glyprothiazol","dr:D02424"
"Glyset","dr:D00625"
"Glysolamide","dr:D02429"
"Glyteer","dr:D08734"
"Glyxambi","dr:D10588"
"Gocovri","dr:D00777"
"Gokoto","dr:D06955"
"Gold Au 198","dr:D04357"
"Gold sodium thiomalate","dr:D00992"
"Gold sodium thiosulfate","dr:D08521"
"Golden eye drops","dr:D08436"
"Golimumab","dr:D04358"
"Golnerminogene pradenovec","dr:D09624"
"Golodirsen","dr:D11707"
"Golotimod","dr:D08928"
"Golvatinib","dr:D10224"
"Golvatinib tartrate","dr:D10465"
"Goma","dr:D06901"
"Gomiliximab","dr:D06463"
"Gomotsugedokusan","dr:D09104"
"Gonadorelin","dr:D08027"
"Gonadorelin acetate","dr:D04361"
"Gonadorelin diacetate","dr:D03267"
"Gonadorelin hydrochloride","dr:D00988"
"Gonadoryl","dr:D02692"
"Gonadotrophin","dr:D05258"
"Gonadotropin","dr:D06457"
"Gonal-F","dr:D06400"
"Gonale-F","dr:D04429"
"Gonisol","dr:D04481"
"Goofice","dr:D10795"
"Goreisan","dr:D06960"
"Goreisan extract","dr:D06960"
"Gorinsan","dr:D06959"
"Goserelin","dr:D04405"
"Goserelin acetate","dr:D00573"
"Goshajinkigan","dr:D06957"
"Goshajinkigan extract","dr:D06957"
"Goshakusan","dr:D06956"
"Goshitsusan","dr:D09103"
"Goshuyuto","dr:D06958"
"Goshuyuto extract","dr:D06958"
"Gosogliptin","dr:D09625"
"Gosuranemab","dr:D11293"
"Gotas binelli","dr:D07389"
"Goxalapladib","dr:D04368"
"GPFX","dr:D02178"
"Gralise","dr:D00332"
"Gramalil","dr:D01522"
"Gramicidin","dr:D04369"
"Gramicidin S dihydrochloride","dr:D02230"
"Gramicidin S hydrochloride","dr:D02230"
"Granisetron","dr:D04370"
"Granisetron hydrochloride","dr:D00677"
"Grapiprant","dr:D10638"
"Grastofil","dr:D03235"
"Gratusminal","dr:D08356"
"Grazoprevir","dr:D10639"
"Grazoprevir hydrate","dr:D10639"
"Grazyna","dr:D10639"
"GRE","dr:D00209"
"green","dr:D04371"
"Green soap","dr:D04371"
"Green tea leaf","dr:D06903"
"Gremubamab","dr:D11466"
"Grepafloxacin hydrochloride","dr:D02178"
"GRF","dr:D03326"
"Gris-peg","dr:D00209"
"Grisactin V","dr:D00209"
"Griseofulvin","dr:D00209"
"Grolene","dr:D05889"
"GS plaster H","dr:D08730"
"GS-9137","dr:D06677"
"GSD formula","dr:D08831"
"Guacetisal","dr:D07292"
"Guadecitabine","dr:D10877"
"Guadecitabine sodium","dr:D10809"
"Guaiacol","dr:D00117"
"Guaiacol and parachlorophenol","dr:D04847"
"Guaiapate","dr:D04373"
"Guaiazulene","dr:D01037"
"Guaietolin","dr:D08028"
"Guaifenesin","dr:D00337"
"Guaifylline","dr:D04374"
"Guaithylline","dr:D04374"
"Guanabenz","dr:D04375"
"Guanabenz acetate","dr:D00605"
"Guanacline sulfate","dr:D04376"
"Guanadrel","dr:D08029"
"Guanadrel sulfate","dr:D00607"
"Guanazodine","dr:D07169"
"Guancydine","dr:D04378"
"Guanethidine","dr:D08030"
"Guanethidine monosulfate","dr:D04382"
"Guanethidine sulfate","dr:D02237"
"Guanfacine","dr:D08031"
"Guanfacine hydrochloride","dr:D00606"
"Guanidine hydrochloride","dr:D11626"
"Guanisoquin sulfate","dr:D04384"
"Guanoclor sulfate","dr:D04386"
"Guanoctine hydrochloride","dr:D04387"
"Guanofuracin","dr:D02526"
"Guanoxabenz","dr:D04398"
"Guanoxan sulfate","dr:D04399"
"Guanoxyfen sulfate","dr:D04401"
"Guar gum","dr:D04403"
"Guethral","dr:D08028"
"Guethural","dr:D08028"
"Gumbaral","dr:D07592"
"Gumbix","dr:D07568"
"Guronamin","dr:D01791"
"Guronsan","dr:D01625"
"Gusacitinib","dr:D11676"
"Gusacitinib hydrochloride","dr:D11677"
"Guselkumab","dr:D10438"
"Gusperimus","dr:D08032"
"Gusperimus hydrochloride","dr:D01566"
"Gusperimus trihydrochloride","dr:D01566"
"Gutta percha","dr:D04404"
"Gynazole-1","dr:D00880"
"Gynofort","dr:D07598"
"Gynorest","dr:D01217"
"Gypsum","dr:D01728"
"Gypsum fibrosum","dr:D01728"
"Habekacin","dr:D01523"
"Habitrol","dr:D03365"
"Hachiazule","dr:D04344"
"Hachigesan","dr:D10049"
"Hachimigan","dr:D07031"
"Hachimijiogan","dr:D07031"
"Hachimijiogan extract","dr:D07031"
"Hachimishoyosan","dr:D09075"
"Hachimycin","dr:D02143"
"Haemophilus influenzae type b conjugate vaccine","dr:D09189"
"Hainosan","dr:D09077"
"Hainosankyuto","dr:D07029"
"Hainoto","dr:D09076"
"Haisigyn","dr:D01426"
"Halaven","dr:D08914"
"Halazepam","dr:D00338"
"Halazone","dr:D02446"
"Halcinonide","dr:D01308"
"Halcion","dr:D00387"
"Haldol","dr:D00136"
"Haldrone","dr:D01229"
"Halfan","dr:D02485"
"Halidor","dr:D01197"
"Halihot","dr:D08719"
"Halmonyl","dr:D08194"
"Haloart","dr:D01743"
"Halobetasol","dr:D08660"
"Halobetasol propionate","dr:D04409"
"Halocarban","dr:D03548"
"Halocur","dr:D08034"
"Halofantrine","dr:D08033"
"Halofantrine hydrochloride","dr:D02485"
"Halofenate","dr:D04411"
"Halofuginone","dr:D08034"
"Halofuginone hydrobromide","dr:D04413"
"Halog","dr:D01308"
"Halometasone","dr:D07202"
"Halomonth","dr:D01898"
"Halopemide","dr:D02665"
"Haloperidol","dr:D00136"
"Haloperidol decanoate","dr:D01898"
"Haloperidol lactate","dr:D08035"
"Halopredone","dr:D08036"
"Halopredone acetate","dr:D01743"
"Haloprogesterone","dr:D04414"
"Haloprogin","dr:D00339"
"Halotestin","dr:D00327"
"Halotex","dr:D00339"
"Halothane","dr:D00542"
"Haloxazolam","dr:D01758"
"Halquinols","dr:D04415"
"Hamycin","dr:D04416"
"Hangebyakujutsutemmato","dr:D07034"
"Hangekobokuto","dr:D07032"
"Hangekobokuto extract","dr:D07032"
"Hangeshashinto","dr:D07033"
"Hangeshashinto extract","dr:D07033"
"Hanp","dr:D03328"
"Hansaplast","dr:D08282"
"Hansolar","dr:D02751"
"Haptoglobin","dr:D08800"
"hard","dr:D04133"
"hardened oil and white beeswax","dr:D08835"
"Harnal","dr:D01024"
"Harvoni","dr:D10578"
"Harzol","dr:D08518"
"Havlane","dr:D08145"
"HC","dr:D00088"
"HCG","dr:D06457"
"hCRH","dr:D03905"
"Heamaccel","dr:D08400"
"Heamopressin","dr:D08571"
"Heat spray","dr:D04991"
"Hebsbulin","dr:D08790"
"Hebsbulin-IH","dr:D08781"
"Hectorol","dr:D01009"
"Hedulin","dr:D08354"
"Hedysari radix","dr:D10782"
"Hedysarum root","dr:D10782"
"Hegor antipoux","dr:D08357"
"Heiisan","dr:D07039"
"Helenien","dr:D01031"
"Helicosol","dr:D01749"
"Helidac","dr:D10245"
"Heliphenicol","dr:D07502"
"Helium","dr:D04420"
"Helmitin S","dr:D07742"
"Hemabate","dr:D00682"
"HemAssist","dr:D04421"
"Hemin","dr:D10003"
"Heminevrin","dr:D07725"
"Hemlibra","dr:D10821"
"Hemocoagulase","dr:D03331"
"Hemocuron","dr:D01095"
"Hemoglobin crosfumaril","dr:D04421"
"Hemoglobin glutamer-200","dr:D04422"
"Hemoglobin glutamer-250","dr:D04423"
"Hemoglobin glutamer-256","dr:D06601"
"Hemoglobin raffimer","dr:D04426"
"Hemokine","dr:D05090"
"Hemolingual","dr:D08825"
"Hemolink","dr:D04426"
"Hemonase","dr:D04702"
"Hemopure","dr:D04423"
"Hemp fruit","dr:D06793"
